"PartID" "Trial" "VerbType" "Item" "Age" "Gender" "EV" "Distractor" "Subject" "Agent" "Patient" "PC" "PCC" "AC" "EVC"
"P24B_LBR2_C" 9 "Pred" 6 44 "F" 26 0 0 1 0 0.5 0.515151515151515 -6.44318181818182 1.98863636363636
"P24B_LBR2_C" 10 "NPred" 11 44 "F" 26 0 0 1 0 -0.5 -0.484848484848485 -6.44318181818182 1.98863636363636
"P24B_LBR2_C" 11 "Pred" 10 44 "F" 26 1 0 0 0 0.5 0.515151515151515 -6.44318181818182 1.98863636363636
"P24B_LBR2_C" 12 "NPred" 5 44 "F" 26 1 0 0 0 -0.5 -0.484848484848485 -6.44318181818182 1.98863636363636
"P3_LAR2_C" 1 "Pred" 9 62 "F" 23 0 1 0 0 0.5 0.515151515151515 11.5568181818182 -1.01136363636364
"P3_LAR2_C" 4 "NPred" 16 62 "F" 23 1 0 0 0 -0.5 -0.484848484848485 11.5568181818182 -1.01136363636364
"P3_LAR2_C" 5 "Pred" 11 62 "F" 23 0 1 0 0 0.5 0.515151515151515 11.5568181818182 -1.01136363636364
"P3_LAR2_C" 6 "Pred" 15 62 "F" 23 0 0 0 0 0.5 0.515151515151515 11.5568181818182 -1.01136363636364
"P3_LAR2_C" 7 "NPred" 8 62 "F" 23 0 1 1 0 -0.5 -0.484848484848485 11.5568181818182 -1.01136363636364
"P3_LAR2_C" 10 "Pred" 7 62 "F" 23 0 0 0 0 0.5 0.515151515151515 11.5568181818182 -1.01136363636364
"P3_LAR2_C" 11 "NPred" 12 62 "F" 23 0 0 0 0 -0.5 -0.484848484848485 11.5568181818182 -1.01136363636364
"P5_LAR1_C" 1 "NPred" 8 46 "M" 19 0 0 0 1 -0.5 -0.484848484848485 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 3 "Pred" 2 46 "M" 19 0 0 1 1 0.5 0.515151515151515 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 4 "NPred" 10 46 "M" 19 0 0 1 1 -0.5 -0.484848484848485 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 5 "NPred" 16 46 "M" 19 0 0 0 1 -0.5 -0.484848484848485 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 6 "NPred" 6 46 "M" 19 1 0 0 0 -0.5 -0.484848484848485 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 7 "Pred" 9 46 "M" 19 0 0 0 1 0.5 0.515151515151515 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 8 "Pred" 5 46 "M" 19 0 0 1 0 0.5 0.515151515151515 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 10 "Pred" 11 46 "M" 19 0 0 0 0 0.5 0.515151515151515 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 11 "Pred" 7 46 "M" 19 0 0 1 0 0.5 0.515151515151515 -4.44318181818182 -5.01136363636364
"P5_LAR1_C" 12 "NPred" 12 46 "M" 19 0 0 0 1 -0.5 -0.484848484848485 -4.44318181818182 -5.01136363636364
"P6_LBR1_C" 1 "NPred" 2 46 "F" 22 0 0 0 0 -0.5 -0.484848484848485 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 2 "Pred" 12 46 "F" 22 1 0 0 0 0.5 0.515151515151515 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 3 "NPred" 7 46 "F" 22 0 0 0 0 -0.5 -0.484848484848485 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 4 "NPred" 15 46 "F" 22 0 0 0 0 -0.5 -0.484848484848485 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 5 "Pred" 6 46 "F" 22 0 0 0 1 0.5 0.515151515151515 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 6 "Pred" 3 46 "F" 22 0 0 1 0 0.5 0.515151515151515 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 7 "Pred" 16 46 "F" 22 0 1 0 1 0.5 0.515151515151515 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 9 "NPred" 9 46 "F" 22 0 0 0 1 -0.5 -0.484848484848485 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 10 "Pred" 10 46 "F" 22 0 0 1 0 0.5 0.515151515151515 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 11 "Pred" 8 46 "F" 22 0 0 0 1 0.5 0.515151515151515 -4.44318181818182 -2.01136363636364
"P6_LBR1_C" 12 "NPred" 11 46 "F" 22 0 0 0 0 -0.5 -0.484848484848485 -4.44318181818182 -2.01136363636364
"P7_LAR2_C" 1 "Pred" 9 58 "M" 28 0 0 0 1 0.5 0.515151515151515 7.55681818181818 3.98863636363636
"P7_LAR2_C" 2 "NPred" 6 58 "M" 28 0 0 1 0 -0.5 -0.484848484848485 7.55681818181818 3.98863636363636
"P7_LAR2_C" 3 "NPred" 10 58 "M" 28 1 0 0 0 -0.5 -0.484848484848485 7.55681818181818 3.98863636363636
"P7_LAR2_C" 4 "NPred" 16 58 "M" 28 0 0 0 1 -0.5 -0.484848484848485 7.55681818181818 3.98863636363636
"P7_LAR2_C" 5 "Pred" 11 58 "M" 28 1 0 0 0 0.5 0.515151515151515 7.55681818181818 3.98863636363636
"P7_LAR2_C" 6 "Pred" 15 58 "M" 28 0 0 0 1 0.5 0.515151515151515 7.55681818181818 3.98863636363636
"P7_LAR2_C" 7 "NPred" 8 58 "M" 28 1 0 0 0 -0.5 -0.484848484848485 7.55681818181818 3.98863636363636
"P7_LAR2_C" 9 "NPred" 3 58 "M" 28 0 0 1 0 -0.5 -0.484848484848485 7.55681818181818 3.98863636363636
"P7_LAR2_C" 10 "Pred" 7 58 "M" 28 0 0 0 0 0.5 0.515151515151515 7.55681818181818 3.98863636363636
"P7_LAR2_C" 11 "NPred" 12 58 "M" 28 1 0 0 0 -0.5 -0.484848484848485 7.55681818181818 3.98863636363636
"P7_LAR2_C" 12 "Pred" 5 58 "M" 28 0 1 0 0 0.5 0.515151515151515 7.55681818181818 3.98863636363636
"P8_LBR2_C" 1 "NPred" 9 49 "M" 25 0 0 0 0 -0.5 -0.484848484848485 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 2 "NPred" 7 49 "M" 25 0 0 0 0 -0.5 -0.484848484848485 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 3 "NPred" 15 49 "M" 25 0 0 0 0 -0.5 -0.484848484848485 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 4 "Pred" 8 49 "M" 25 0 0 0 1 0.5 0.515151515151515 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 5 "Pred" 16 49 "M" 25 0 0 0 0 0.5 0.515151515151515 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 6 "Pred" 12 49 "M" 25 0 0 0 0 0.5 0.515151515151515 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 7 "NPred" 2 49 "M" 25 0 0 0 1 -0.5 -0.484848484848485 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 8 "Pred" 3 49 "M" 25 0 0 1 0 0.5 0.515151515151515 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 9 "Pred" 6 49 "M" 25 0 0 0 0 0.5 0.515151515151515 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 10 "NPred" 11 49 "M" 25 1 0 0 0 -0.5 -0.484848484848485 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 11 "Pred" 10 49 "M" 25 0 0 1 0 0.5 0.515151515151515 -1.44318181818182 0.988636363636363
"P8_LBR2_C" 12 "NPred" 5 49 "M" 25 0 1 0 0 -0.5 -0.484848484848485 -1.44318181818182 0.988636363636363
"P9_LAR1_C" 1 "NPred" 8 50 "M" 15 0 0 0 0 -0.5 -0.484848484848485 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 3 "Pred" 2 50 "M" 15 0 0 0 0 0.5 0.515151515151515 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 4 "NPred" 10 50 "M" 15 0 0 0 0 -0.5 -0.484848484848485 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 5 "NPred" 16 50 "M" 15 0 0 0 0 -0.5 -0.484848484848485 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 6 "NPred" 6 50 "M" 15 0 0 1 0 -0.5 -0.484848484848485 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 7 "Pred" 9 50 "M" 15 0 0 0 0 0.5 0.515151515151515 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 8 "Pred" 5 50 "M" 15 0 0 1 0 0.5 0.515151515151515 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 9 "NPred" 3 50 "M" 15 0 0 0 0 -0.5 -0.484848484848485 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 10 "Pred" 11 50 "M" 15 0 0 0 0 0.5 0.515151515151515 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 11 "Pred" 7 50 "M" 15 0 0 0 0 0.5 0.515151515151515 -0.44318181818182 -9.01136363636364
"P9_LAR1_C" 12 "NPred" 12 50 "M" 15 1 0 0 0 -0.5 -0.484848484848485 -0.44318181818182 -9.01136363636364
